user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,activity
1008_70,815.3000000000001,8.16,8.153,100.0,0.044732538492690106,0.0020010000000000023,8.153122714641304,8.27,8.27,8.08,-214.81,-2.14,-2.1481,100.0,0.04141726693059317,0.0017153900000000067,2.1484992436582333,-2.03,2.3,-2.3,400.84000000000003,3.98,4.0084,100.0,0.06506489068614481,0.004233439999999974,4.008928036271042,4.14,4.14,3.87,Sitting
1008_71,-163.28999999999996,-1.3599999999999999,-1.6328999999999996,100.0,5.25370008565392,27.60136459,5.5016113094256305,7.04,18.12,-18.12,903.1000000000001,8.655,9.031,100.0,4.895923712640955,23.970068999999988,10.27273235317654,19.5,19.5,-0.72,16.47,-0.075,0.16469999999999999,100.0,4.633283167474226,21.467312909999997,4.636209550915488,14.25,14.25,-6.97,Walking
1008_72,-317.36999999999995,-3.17,-3.1736999999999993,100.0,0.18890555841478035,0.03568530999999999,3.1793170650314195,-2.72,3.68,-3.68,846.3500000000001,8.47,8.463500000000002,100.0,0.11407344125606088,0.013012749999999972,8.464268722104704,8.81,8.81,8.24,-119.42000000000002,-1.18,-1.1942000000000002,100.0,0.1835929192534396,0.03370635999999999,1.2082301105335855,-0.72,1.54,-1.54,Standing
1008_73,-152.17,-0.55,-1.5216999999999998,100.0,5.14909371734483,26.51316611,5.369239890338296,7.12,17.92,-17.92,921.0999999999999,9.32,9.210999999999999,100.0,4.5466478860804695,20.672007000000004,10.272026479716647,19.38,19.38,-0.34,37.6,0.0,0.376,100.0,4.478692219833821,20.058684,4.494447685756282,14.94,14.94,-6.51,Walking
1008_74,-202.83000000000004,-1.0899999999999999,-2.0283,100.0,5.158600402240903,26.611158110000005,5.543027963126291,5.79,17.92,-17.92,971.95,8.675,9.7195,100.0,5.0587109771166014,25.59055675,10.957154603271782,19.08,19.08,0.0,-15.879999999999999,-1.6099999999999999,-0.1588,100.0,4.43840811102359,19.699466559999998,4.441248022797196,12.64,12.64,-7.78,Walking
1008_75,-161.26999999999998,-2.165,-1.6126999999999998,100.0,3.2236860439565143,10.39215171,3.604573899922153,6.66,9.28,-9.28,870.0999999999999,9.71,8.700999999999999,100.0,8.716814957310955,75.982863,12.31626014665166,19.57,19.57,-6.89,195.92,1.31,1.9591999999999998,100.0,5.4825612044007315,30.058477359999998,5.822108037472337,19.08,19.08,-8.81,Jogging
1008_76,-166.56,-0.59,-1.6656,100.0,4.7773267252722,22.822850640000002,5.0593550972431265,4.67,17.88,-17.88,925.0,8.71,9.25,100.0,4.5784844654099235,20.962519999999994,10.321095872047698,18.16,18.16,0.34,42.76,0.13,0.4276,100.0,4.5226667177672955,20.45451424,4.542835678296101,13.38,13.38,-7.16,Walking
1008_77,-112.76999999999998,-0.5349999999999999,-1.1277,100.0,4.380635537225164,19.18996771,4.523458300902087,6.32,16.97,-16.97,905.1100000000001,8.805,9.051100000000002,100.0,4.561481753772561,20.80711579,10.135557557431163,18.81,18.81,-0.19,29.01,-0.5349999999999999,0.2901,100.0,4.34727765273855,18.89882299,4.35694629299008,17.77,17.77,-6.55,Walking
1008_78,-78.35000000000001,-0.78,-0.7835000000000001,100.0,5.708272308676243,32.58437275,5.761791821994266,14.52,14.52,-12.68,814.81,11.9,8.1481,100.0,9.726888885455617,94.61236739000002,12.68873126045311,19.57,19.57,-7.16,208.07,1.29,2.0806999999999998,100.0,5.966340462125842,35.597218510000005,6.318744416416921,18.05,18.05,-8.39,Jogging
1008_79,-197.92000000000002,-1.8599999999999999,-1.9792,100.0,4.410155253502987,19.44946936,4.8339116665491515,6.93,12.76,-12.76,853.7500000000001,10.04,8.537500000000001,100.0,8.82401352843478,77.86321475000001,12.278115531302024,19.57,19.57,-8.08,107.26999999999998,-0.48,1.0726999999999998,100.0,5.439511716137764,29.588287710000003,5.544273892945766,15.4,15.4,-8.81,Jogging
1008_80,805.4099999999999,8.05,8.054099999999998,100.0,0.023541240409120263,0.0005541899999999967,8.054134404143007,8.12,8.12,8.01,-219.12,-2.18,-2.1912000000000003,100.0,0.03153664535108321,0.0009945599999999983,2.1914269323890316,-2.14,2.26,-2.26,421.19000000000005,4.21,4.211900000000001,100.0,0.03948911242355302,0.0015593900000000094,4.212085113100161,4.29,4.29,4.1,Sitting
1008_81,-58.949999999999996,-0.325,-0.5894999999999999,100.0,4.348422098876787,18.908774750000003,4.388198377466543,9.38,15.17,-15.17,794.41,7.375,7.9441,100.0,6.261243182467839,39.20316619,10.114934058114269,19.57,19.57,-3.57,244.51999999999995,1.225,2.4451999999999994,100.0,4.955950661578463,24.56144696,5.526341466105763,18.28,18.28,-11.07,Downstairs
1008_82,-54.890000000000015,-1.0350000000000001,-0.5489000000000002,100.0,4.500681480620463,20.256133790000003,4.5340296646581395,12.49,12.72,-12.72,793.1899999999999,9.754999999999999,7.9319,100.0,9.693490567901739,93.96375938999998,12.52512662610642,19.57,19.57,-6.28,154.69,0.45999999999999996,1.5469,100.0,5.9631112173093,35.55869539,6.160486587924691,19.42,19.42,-7.27,Jogging
1008_83,-98.75999999999999,-0.42000000000000004,-0.9875999999999999,100.0,4.715294077785605,22.233998239999995,4.817608535362748,7.55,17.43,-17.43,910.42,8.445,9.104199999999999,100.0,4.8789661158897175,23.80431036,10.329122324766997,19.38,19.38,-0.3,-42.57999999999999,-1.205,-0.4257999999999999,100.0,4.284899574085722,18.360364360000002,4.306003947977753,9.58,9.58,-7.7,Walking
1008_84,-323.34,-3.26,-3.2333999999999996,100.0,0.11675804040835902,0.013632439999999997,3.235507379067463,-2.91,3.45,-3.45,846.7499999999999,8.47,8.4675,100.0,0.071461528111285,0.005106749999999978,8.467801544674982,8.62,8.62,8.24,-109.79,-1.12,-1.0979,100.0,0.1349392085348065,0.018208589999999997,1.106161380631235,-0.8,1.42,-1.42,Standing
1008_85,-111.44,-0.72,-1.1144,100.0,4.813879583039027,23.17343664,4.941186497188706,11.69,11.73,-11.73,849.1600000000001,9.695,8.4916,100.0,8.87261683157793,78.72332944,12.281311004937542,19.57,19.57,-8.08,263.78999999999996,1.82,2.6378999999999997,100.0,6.047757319039843,36.57536859,6.598021294297253,17.08,17.08,-9.72,Jogging
1008_86,-230.87851550800005,-2.2609777,-2.3087851550800007,100.0,3.4362631069573646,11.80790414023628,4.139854228418443,7.3958488,13.633968,-13.633968,930.909902966,9.956474,9.30909902966,100.0,5.310702053052593,28.203556296297023,10.717410183449813,19.531578,19.531578,-3.1463003,252.099012004,1.58677055,2.52099012004,100.0,4.273631464085519,18.26392589082174,4.961785674146055,15.6634,15.6634,-4.399372,Downstairs
1008_87,-1038.96,-9.504999999999999,-10.3896,100.0,4.416271486220022,19.503453840000002,11.289253385410392,-1.73,19.15,-19.15,-107.41999999999999,-0.61,-1.0741999999999998,100.0,4.199314748860819,17.634244360000004,4.334529962983299,6.44,12.68,-12.68,95.72,-0.16999999999999998,0.9571999999999999,100.0,5.353584421674884,28.660866159999998,5.438483060560179,17.01,17.01,-7.44,Walking
1008_88,-157.39999999999998,-1.44,-1.5739999999999998,100.0,3.7105945615224525,13.768512000000003,4.03063121607522,6.82,13.72,-13.72,900.2700000000001,10.079999999999998,9.0027,100.0,9.103837087184722,82.87984971000002,12.803454885303418,19.57,19.57,-9.58,136.20000000000002,-0.99,1.362,100.0,5.863558987509207,34.381324,6.019665106964008,16.28,16.28,-8.16,Jogging
1008_89,817.77,8.2,8.1777,100.0,0.027851570871316848,0.000775709999999985,8.177747428234747,8.2,8.2,8.01,-210.72,-2.11,-2.1072,100.0,0.0309218369441404,0.0009561600000000061,2.1074268670584986,-2.03,2.18,-2.18,395.33,3.95,3.9533,100.0,0.02545800463508474,0.0006481099999999962,3.953381969908802,4.02,4.02,3.91,Sitting
1008_90,-147.32999999999998,-1.175,-1.4732999999999998,100.0,2.9313386208351977,8.59274611,3.2807558580302802,5.37,8.05,-8.05,836.4999999999999,9.870000000000001,8.364999999999998,100.0,8.653718333756883,74.886841,12.035782733166963,19.57,19.57,-6.09,111.72999999999998,0.99,1.1172999999999997,100.0,5.241364298539074,27.471899710000002,5.3591285672206075,19.42,19.42,-10.84,Jogging
1008_91,-189.68000000000004,-1.92,-1.8968000000000003,100.0,4.539795783953283,20.609745760000006,4.920121543214151,10.61,14.37,-14.37,774.2199999999998,9.190000000000001,7.742199999999998,100.0,7.817362289161223,61.11115315999999,11.002400374463747,19.57,19.57,-9.96,260.04,3.11,2.6004,100.0,5.079960810872462,25.806001840000004,5.706845188017631,14.29,14.29,-10.57,Upstairs
1008_92,-327.96999999999997,-3.3,-3.2796999999999996,100.0,0.13365219788690347,0.017862910000000003,3.2824221239810094,-2.87,3.6,-3.6,845.3499999999999,8.47,8.453499999999998,100.0,0.08108483212044022,0.006574749999999974,8.453888868443919,8.66,8.66,8.24,-114.50000000000001,-1.12,-1.1450000000000002,100.0,0.1198791057691039,0.014371000000000002,1.1512584418800151,-0.8,1.38,-1.38,Standing
1008_93,-6.630000000000003,-0.5349999999999999,-0.06630000000000003,100.0,4.5935157896757035,21.100387310000006,4.593994231602822,10.88,11.8,-11.8,805.9499999999998,8.754999999999999,8.059499999999998,100.0,9.243952874717612,85.45066475,12.264020751776311,19.57,19.57,-6.97,215.44000000000003,1.195,2.1544000000000003,100.0,5.810346860558327,33.76013064,6.196900031467346,18.58,18.58,-8.54,Jogging
1008_94,-70.75999999999999,-0.57,-0.7075999999999999,100.0,3.3008629538349514,10.89569624,3.3758545584784896,7.46,12.98,-12.98,872.4700000000001,8.71,8.724700000000002,100.0,4.772393834335134,22.775742910000005,9.944653488181476,19.57,19.57,-4.1,119.60999999999996,0.48,1.1960999999999995,100.0,4.508551185247873,20.327033789999998,4.664513801030071,17.08,17.08,-6.32,Jogging
1008_95,-627.5299999999999,-5.09,-6.275299999999999,100.0,4.101333552638702,16.820936909999997,7.496687735260153,1.57,16.44,-16.44,685.81,6.34,6.858099999999999,100.0,3.806201175713128,14.48716739,7.84351343467964,14.75,14.75,-0.5,91.6,0.11,0.9159999999999999,100.0,4.703963435232038,22.127271999999998,4.79231968883546,17.27,17.27,-7.63,Walking
1008_96,-168.39,-1.2599999999999998,-1.6839,100.0,5.004697172656903,25.04699379,5.280389474271761,8.96,14.56,-14.56,866.6099999999999,11.38,8.666099999999998,100.0,9.19570550800753,84.56099979000001,12.635754389825722,19.57,19.57,-6.97,136.68,-0.23,1.3668,100.0,5.519295223124054,30.462619760000003,5.686014597237682,14.94,14.94,-8.31,Jogging
1008_97,-196.55,-2.11,-1.9655,100.0,4.269415504492389,18.227908749999997,4.700116913439494,10.15,13.67,-13.67,642.82,6.895,6.4282,100.0,6.0960436973499466,37.16174876,8.859091601287346,17.67,17.67,-4.86,293.82000000000005,2.81,2.9382000000000006,100.0,3.603532816556553,12.985448760000002,4.649566431399814,15.24,15.24,-4.02,Upstairs
1008_98,-157.76000000000002,-1.69,-1.5776000000000001,100.0,2.9810820585820847,8.88685024,3.372784013244845,5.41,7.97,-7.97,897.1500000000001,10.0,8.9715,100.0,7.952819169954764,63.247332749999984,11.988959295952256,19.57,19.57,-6.32,204.4,1.42,2.044,100.0,5.283177263730605,27.911962000000003,5.664794612340327,18.81,18.81,-8.96,Jogging
1008_99,-162.3,-1.325,-1.6230000000000002,100.0,3.5722327751701735,12.760846999999998,3.9236432049818184,7.46,11.18,-11.18,806.7100000000002,9.08,8.067100000000002,100.0,7.318176179212961,53.55570259000001,10.891914661803039,19.57,19.57,-10.72,321.74000000000007,2.165,3.2174000000000005,100.0,6.021950617532494,36.26388923999999,6.827558275108313,15.75,15.75,-6.32,Upstairs
1008_100,-1058.78,-9.92,-10.5878,100.0,4.122587192528497,16.99572516,11.362096373469114,-2.15,19.53,-19.53,-71.07999999999998,-0.43499999999999994,-0.7107999999999999,100.0,4.174647213837356,17.42767936,4.234727382016462,8.12,13.21,-13.21,74.80999999999999,-0.9600000000000001,0.7480999999999999,100.0,5.748916018694307,33.050035390000005,5.797386393884747,16.44,16.44,-8.92,Walking
1008_101,-69.64000000000003,-0.61,-0.6964000000000002,100.0,4.826482470702655,23.294933040000004,4.876464497973917,9.92,13.57,-13.57,820.12,10.65,8.2012,100.0,8.836526951240517,78.08420856000001,12.055865377483277,19.57,19.57,-7.86,249.89,1.23,2.4989,100.0,6.362966115735649,40.487337790000005,6.83606897273572,18.81,18.81,-11.92,Jogging
1008_102,-113.74,-0.8,-1.1374,100.0,5.2362978563103155,27.418815240000004,5.3584040534472575,9.89,14.29,-14.29,883.95,11.36,8.839500000000001,100.0,8.723540035444326,76.10015075,12.41921539389667,19.57,19.57,-7.82,278.26000000000005,1.935,2.7826000000000004,100.0,5.62742669787888,31.667931239999998,6.277801685303542,17.39,17.39,-8.5,Jogging
1008_103,-107.12,-0.825,-1.0712000000000002,100.0,4.274854682910286,18.274382560000003,4.407023031480548,7.27,12.18,-12.18,925.6000000000003,10.4,9.256000000000002,100.0,8.458614189097409,71.54815400000001,12.538807359553779,19.57,19.57,-7.46,169.0,-0.115,1.69,100.0,6.087678539476276,37.05983,6.317905507365554,16.74,16.74,-9.15,Jogging
1008_104,-107.74,-0.865,-1.0774,100.0,4.281085988391264,18.327697240000003,4.414576763405525,6.82,15.28,-15.28,906.7700000000001,8.16,9.0677,100.0,4.573959959378743,20.921109709999996,10.155997883024591,19.27,19.27,-0.08,-7.069999999999997,-0.69,-0.07069999999999997,100.0,4.2789756379301815,18.309632510000004,4.279559673611294,12.3,12.3,-7.93,Walking
1008_105,-1028.01,-9.545,-10.2801,100.0,3.9852012483687695,15.881828989999999,11.025528785505028,-2.26,17.73,-17.73,-75.31000000000002,-0.21000000000000002,-0.7531000000000002,100.0,3.9035088561446867,15.237381390000001,3.975492548100172,7.82,11.92,-11.92,99.19999999999999,0.095,0.9919999999999999,100.0,4.961750900639813,24.618971999999996,5.059944268467786,18.62,18.62,-7.06,Walking
1008_106,-184.39,-0.59,-1.8438999999999999,100.0,4.983686566187725,24.837131789999994,5.31385914378618,4.59,18.58,-18.58,943.35,9.215,9.4335,100.0,4.535380110861713,20.56967275,10.467119708878847,18.81,18.81,0.34,39.36000000000001,0.8,0.39360000000000006,100.0,4.595340579325976,21.117155039999997,4.612166085474373,15.13,15.13,-8.16,Walking
1008_107,-173.88000000000005,-0.99,-1.7388000000000006,100.0,3.7990036272686027,14.43242856,4.178020344612984,5.05,11.73,-11.73,918.76,8.64,9.1876,100.0,4.089009933957119,16.72000224,10.056440523366108,18.01,18.01,0.46,23.18,0.535,0.2318,100.0,4.193906145826347,17.58884876,4.2003071316274,10.92,10.92,-8.81,Walking
1008_108,-164.30999999999997,-0.84,-1.6430999999999998,100.0,5.287184259130752,27.95431739,5.536614037478141,7.78,18.2,-18.2,960.8000000000001,8.96,9.608,100.0,4.911621524506953,24.124026,10.790629731391954,18.96,18.96,-0.65,30.430000000000014,-0.04,0.3043000000000001,100.0,4.691592960818319,22.01104451,4.701451158950818,11.6,11.6,-6.63,Walking
1008_109,-255.327042816,-1.3960857,-2.55327042816,100.0,4.024233832935828,16.194457942145384,4.765883739818014,5.202973,14.437569,-14.437569,821.2661106899999,7.18473335,8.212661106899999,100.0,5.164900379066392,26.676195925680155,9.701752335659167,19.000385,19.000385,-2.6423476,185.07328177000005,1.8727978,1.8507328177000004,100.0,5.019092875727966,25.191293295183222,5.349439714371497,16.43976,16.43976,-8.812365,Downstairs
1008_110,-849.8800000000001,-7.74,-8.498800000000001,100.0,4.535829864534162,20.57375256,9.633449745548061,-1.14,18.81,-18.81,541.5199999999999,4.955,5.415199999999999,100.0,3.737728582976565,13.970614959999999,6.57989407209569,12.79,12.79,-0.65,74.30999999999999,0.4,0.7430999999999999,100.0,5.095659661908358,25.96574739,5.149557748001278,15.36,15.36,-8.58,Walking
1008_111,-115.10999999999999,-1.08,-1.1510999999999998,100.0,3.3880637228363932,11.478975790000002,3.578268715454444,7.4,8.58,-8.58,877.37,10.629999999999999,8.7737,100.0,8.531954366380543,72.79424531000001,12.238139441924986,19.57,19.57,-6.24,188.15999999999997,0.865,1.8815999999999997,100.0,5.452554029076649,29.73034544,5.768081483474379,17.43,17.43,-7.35,Jogging
1008_112,-220.33,-1.935,-2.2033,100.0,4.215369747720834,17.769342110000004,4.756455928524935,8.16,13.4,-13.4,831.25,8.71,8.3125,100.0,6.218752346733225,38.67288074999999,10.381258931362805,19.53,19.53,-4.59,177.54000000000002,0.91,1.7754000000000003,100.0,5.285512353594493,27.93664084,5.5757229127710435,19.34,19.34,-9.43,Downstairs
1008_113,-796.1599999999999,-6.97,-7.961599999999999,100.0,4.210234843806221,17.726077439999997,9.006284028388178,-1.12,18.12,-18.12,552.0000000000002,5.27,5.520000000000002,100.0,3.4877737885361775,12.164566,6.529545619719644,12.91,12.91,-0.8,76.57,-0.04,0.7656999999999999,100.0,4.78221313933204,22.86956251,4.843124920957542,14.82,14.82,-7.25,Walking
1008_114,-123.19,-0.76,-1.2319,100.0,3.3979484089667995,11.546053390000003,3.614364536125265,5.37,9.72,-9.72,862.7900000000001,8.41,8.6279,100.0,5.787189005899151,33.49155659,10.389043026188697,19.57,19.57,-2.41,247.12999999999997,1.48,2.4713,100.0,4.575685665558769,20.936899309999998,5.200406041839425,15.75,15.75,-7.89,Downstairs
1008_115,-1075.76,-10.780000000000001,-10.7576,100.0,3.878308425074003,15.041276239999997,11.435350191402097,-3.11,17.86,-17.86,-54.35000000000001,-0.515,-0.5435000000000001,100.0,3.732464701775491,13.931292750000003,3.7718278062499087,5.94,13.1,-13.1,101.52999999999999,0.3,1.0152999999999999,100.0,5.271371444889841,27.787356910000003,5.368257724811655,19.19,19.19,-6.74,Walking
1008_116,-34.339999999999996,-0.36,-0.3434,100.0,5.312062541047498,28.218008440000002,5.323150570855572,11.84,15.09,-15.09,858.5600000000001,9.695,8.585600000000001,100.0,8.675454722376227,75.26351463999998,12.205574218364328,19.57,19.57,-8.62,187.57,1.48,1.8757,100.0,5.937062111010799,35.248706510000005,6.2263116690380995,15.4,15.4,-7.93,Jogging
1008_117,-230.87365045400003,-2.2814083,-2.30873650454,100.0,3.754468382423931,14.096032834620967,4.407527320620548,8.58,11.413852,-11.413852,754.2422260899999,8.008764,7.5424222609,100.0,4.047110050633705,16.379099761940353,8.559628106621235,16.589584,16.589584,-2.982856,264.37128455400006,2.0634827,2.6437128455400005,100.0,3.41827673125335,11.684615811428088,4.321323110009398,14.560152,14.560152,-4.0180025,Downstairs
1008_118,-810.11,-7.145,-8.1011,100.0,4.620244126666901,21.34665579,9.326010776318029,0.38,18.66,-18.66,570.74,4.975,5.7074,100.0,3.687843711438976,13.600191240000001,6.7951899164041025,13.8,13.8,-0.38,58.17,0.8200000000000001,0.5817,100.0,4.375442161656351,19.14449411,4.4139403031758375,12.79,12.79,-8.96,Walking
1008_119,16.520000000000003,0.38,0.16520000000000004,100.0,4.2396692040771295,17.974794960000004,4.242886517454833,9.47,12.79,-12.79,825.96,7.734999999999999,8.2596,100.0,8.898762713995694,79.18797784,12.141209577303243,19.57,19.57,-7.97,173.84,1.18,1.7384,100.0,6.121411392808035,37.47167744000001,6.363466979563892,15.4,15.4,-11.6,Jogging
1008_120,-131.23999999999998,-0.74,-1.3123999999999998,100.0,4.333499075804678,18.779214239999995,4.5278701394805925,7.25,14.02,-14.02,903.6600000000001,10.23,9.0366,100.0,6.77727824720219,45.93150043999999,11.295646949157007,19.19,19.19,-12.22,211.41000000000008,1.33,2.114100000000001,100.0,4.903931707314041,24.048546190000007,5.340221437356321,14.33,14.33,-9.34,Upstairs
1008_121,-1044.5800000000002,-9.83,-10.445800000000002,100.0,4.445458172112296,19.76209836,11.352393404035997,-0.34,19.0,-19.0,-119.58999999999997,-0.095,-1.1958999999999997,100.0,4.3699659254964445,19.09660219,4.530648849778584,6.32,13.82,-13.82,67.55000000000001,-0.16999999999999998,0.6755000000000001,100.0,5.719362617460096,32.71110875,5.759115296640622,18.2,18.2,-9.66,Walking
1008_122,-324.08,-3.26,-3.2407999999999997,100.0,0.14655838427056977,0.021479359999999996,3.2441122052111577,-2.83,3.6,-3.6,847.32,8.47,8.4732,100.0,0.09523528757766203,0.00906975999999999,8.473735185855173,8.73,8.73,8.28,-109.97000000000001,-1.12,-1.0997000000000001,100.0,0.13625311005624788,0.018564909999999997,1.10810874917582,-0.76,1.42,-1.42,Standing
1008_123,-154.87000000000003,-0.895,-1.5487000000000004,100.0,4.392234887844684,19.291727310000002,4.6572737733571135,6.21,15.98,-15.98,898.98,8.945,8.9898,100.0,4.7523924459160565,22.58523396,10.168664514084432,19.34,19.34,-0.38,18.739999999999995,-0.91,0.18739999999999996,100.0,4.244792249333294,18.01826124,4.248926923353707,12.53,12.53,-6.28,Walking
1008_124,806.05,8.05,8.0605,100.0,0.022017038856303853,0.00048474999999999365,8.060530069418512,8.12,8.12,8.01,-220.95999999999995,-2.22,-2.2095999999999996,100.0,0.03078701024783008,0.0009478399999999943,2.209814471850522,-2.14,2.3,-2.3,418.83000000000004,4.18,4.188300000000001,100.0,0.025062122815116945,0.0006281100000000053,4.188374983212463,4.25,4.25,4.14,Sitting
